475991,25,21,3,5
476007,26,17,1,0
476017,27,17,8,0
476019,28,31,8,7
476025,30,36,7,6
476029,31,34,3,8
476034,32,29,13,4
476043,33,27,8,9
476050,34,18,6,6
476060,35,34,11,0
476063,36,18,1,1
476070,37,34,3,3
476071,38,16,3,0
476077,39,24,12,2
476081,40,39,9,1
476084,41,40,1,2
476097,42,32,1,0
476098,43,33,6,1
476099,57,12,5,0
476100,67,26,13,5
476103,68,11,5,3
476104,0,14,2,3
476106,1,16,7,3
476110,2,39,15,12
476111,3,34,7,8
476116,4,26,0,4
476118,5,13,5,4
476121,6,20,8,2
476128,7,35,9,1
476135,8,20,2,1
476138,9,12,1,1
476148,10,25,12,3
476149,11,37,8,9
476151,12,30,0,2
476154,13,13,4,1
476159,14,17,0,5
476169,15,26,9,3
476171,16,30,8,10
476173,17,36,12,12
476178,18,37,14,7
476182,19,20,8,4
476194,20,23,7,3
476197,21,26,11,5
476203,23,22,1,1
476204,25,22,7,2
476205,26,12,3,0
476217,27,28,2,4
476221,28,17,0,3
476223,30,40,3,7
476230,31,24,10,0
476233,32,35,12,2
476235,33,34,10,5
476237,34,11,3,0
476240,35,10,4,2
476241,36,20,4,1
476242,37,29,6,1
476251,38,36,1,5
476254,39,16,2,2
476256,40,40,17,10
476258,41,16,6,2
476263,42,13,1,2
476264,43,10,5,3
476277,57,13,6,2
476280,67,21,1,0
476285,68,36,7,12
476289,0,33,1,4
476298,1,11,2,3
476300,2,18,9,5
476303,3,36,2,2
476306,4,30,7,9
476310,5,38,8,9
476321,6,34,3,4
476323,7,31,3,3
476328,8,36,10,0
476331,9,32,16,9
476335,10,21,8,0
476340,11,20,5,2
476341,12,15,3,5
476346,13,21,3,6
476351,14,22,11,2
476354,15,25,7,2
476364,16,29,5,0
476377,17,29,5,3
476407,18,37,10,2
476408,19,26,4,7
476410,20,11,2,1
476413,21,17,1,0
476414,23,28,14,1
476418,25,25,6,1
476425,26,26,7,7
476426,27,25,10,0
476435,28,18,7,0
476440,30,33,12,10
476441,31,39,10,6
476442,32,14,0,2
476446,33,20,10,1
476449,34,24,0,8
476452,35,31,2,3
476457,36,27,8,6
476458,37,15,5,5
476459,38,17,3,3
476463,39,10,0,2
476465,40,28,7,6
476468,41,18,2,2
476471,42,15,0,0
476472,43,30,1,5
476474,57,19,4,3
476482,67,11,0,1
476488,68,15,3,2
476499,0,22,5,7
476502,1,34,11,4
476504,2,21,4,7
476505,3,28,12,4
476508,4,18,1,0
476509,5,33,14,5
476524,6,34,4,8
476527,7,39,0,7
476529,8,20,1,2
476532,9,11,4,3
476546,10,17,2,2
476549,11,40,9,4
476552,12,13,3,4
476553,13,13,5,1
476554,14,39,9,10
476557,15,35,5,8
476560,16,15,5,2
476561,17,14,6,1
476563,18,25,10,4
476567,19,40,2,10
476569,20,30,5,6
476588,21,26,1,5
476590,23,12,6,4
476593,25,37,16,10
476604,26,36,16,0
476608,27,16,7,2
476612,28,15,0,1
476614,30,18,7,2
476618,31,20,4,5
476619,32,16,4,2
476626,33,39,6,11
476630,34,10,3,2
476631,35,25,2,4
476635,36,12,4,4
476636,37,22,7,7
476648,38,39,17,6
476652,39,20,1,2
476657,40,21,3,2
476660,41,37,2,11
476668,42,35,11,8
476669,43,15,4,0
476675,57,19,0,5
476683,67,30,2,6
476684,68,15,7,2
476685,0,24,4,4
476691,1,17,6,3
476699,2,19,5,2
476700,3,31,9,6
476704,4,15,5,2
476705,5,17,3,1
476706,6,30,11,3
476707,7,34,7,9
476719,8,17,4,1
476728,9,16,0,5
476731,10,35,6,1
476732,11,18,2,1
476735,12,35,2,0
476738,13,16,2,1
476739,14,36,8,10
476744,15,10,3,3
476764,16,36,16,1
476766,17,36,13,7
476767,18,30,12,6
476768,19,30,12,3
476771,20,27,12,8
476773,21,15,0,2
476774,23,38,4,10
476784,25,14,4,1
476790,26,31,15,9
476798,27,33,16,5
476804,28,14,2,3
476817,30,28,1,9
476819,31,22,9,4
476825,32,38,14,8
476829,33,29,9,5
476838,34,14,2,0
476839,35,35,7,11
476842,36,40,15,0
476844,37,12,0,0
476845,38,10,1,1
476848,39,27,13,7
476852,40,16,4,5
476860,41,40,12,8
476862,42,28,4,7
476871,43,36,18,9
476874,57,34,6,4
476875,67,13,6,1
476878,68,39,3,3
476887,0,15,3,2
476903,1,14,4,2
476925,2,18,7,2
476927,3,19,9,4
476929,4,30,1,2
476932,5,32,4,0
476943,6,20,9,1
476944,7,28,1,7
476947,8,28,9,3
476948,9,21,7,5
476955,10,20,2,5
476959,11,39,2,7
476967,12,20,9,0
476969,13,39,15,13
476976,14,36,12,7
476979,15,19,1,1
476980,16,38,18,6
476983,17,18,3,6
476984,18,12,3,1
476986,19,31,9,1
476988,20,23,6,6
476993,21,27,8,9
476994,23,37,8,10
476997,25,23,1,4
476998,26,13,0,2
477002,27,28,11,9
477005,28,19,8,6
477006,30,16,7,3
477020,31,13,1,2
477023,32,15,0,3
477025,33,29,3,5
477028,34,13,6,1
477031,35,34,15,9
477034,36,22,9,7
477042,37,26,11,5
477046,38,34,14,5
477048,39,17,7,4
477049,40,16,5,1
477051,41,35,5,10
477056,42,23,5,1
477062,43,29,7,0
477069,57,26,0,2
477070,67,24,6,5
477072,68,35,13,1
477075,0,14,3,4
477077,1,35,8,2
477080,2,20,5,3
477082,3,34,3,11
477085,4,17,4,1
477087,5,10,4,0
477091,6,14,6,4
477092,7,13,5,4
477098,8,17,3,0
477101,9,31,5,8
477105,10,23,0,7
477108,11,19,4,6
477119,12,17,5,2
477121,13,25,3,1
477127,14,17,8,0
477133,15,11,4,3
477145,16,21,1,2
477150,17,21,2,0
477171,18,33,12,2
477178,19,33,13,1
477179,20,20,7,2
477180,21,30,6,7
477196,23,35,15,3
477201,25,23,7,0
477209,26,39,16,13
477214,27,17,1,0
477216,28,15,2,0
477217,30,29,10,7
477227,31,32,14,8
477236,32,27,11,4
477238,33,18,7,0
477240,34,32,1,2
477241,35,22,3,7
477244,36,25,8,3
477247,37,19,9,4
477252,38,37,14,0
477255,39,27,9,6
477259,40,27,6,4
477263,41,31,4,9
477264,42,35,15,0
477269,43,35,7,10
477272,57,36,5,11
477274,67,39,4,11
477276,68,30,7,5
477283,0,21,4,5
477286,1,35,8,8
477287,2,13,2,0
477290,3,14,4,0
477293,4,33,7,0
477301,5,22,3,7
477305,6,15,5,0
477306,7,32,12,10
477307,8,30,4,10
477308,9,26,10,0
477309,10,25,0,0
477310,11,37,9,12
477313,12,19,0,6
477315,13,32,0,7
477323,14,33,7,4
477325,15,16,3,5
477327,16,30,8,0
477331,17,29,9,2
477333,18,32,8,8
477334,19,21,2,1
477335,20,12,3,0
477345,21,22,3,6
477356,23,21,7,1
477358,25,26,8,6
477364,26,29,10,5
477366,27,40,14,11
477369,28,40,9,13
477372,30,13,6,1
477378,31,10,5,0
477386,32,12,2,1
477388,33,26,5,2
477391,34,12,2,0
477397,35,32,11,6
477398,36,21,7,0
477408,37,22,10,0
477411,38,37,1,0
477414,39,10,2,2
477416,40,28,3,4
477420,41,15,3,1
477421,42,31,0,0
477422,43,24,12,2
477429,57,31,12,5
477436,67,29,12,5
477438,68,16,8,1
477445,0,30,8,4
477449,1,22,7,0
477455,2,29,11,8
477456,3,11,0,1
477457,4,31,13,5
477462,5,35,10,7
477463,6,10,2,2
477473,7,34,15,11
477474,8,14,4,0
477476,9,29,5,3
477478,10,27,9,7
477485,11,14,3,4
477491,12,25,10,6
477495,13,39,12,2
477497,14,31,1,4
477500,15,28,10,3
477502,16,28,1,2
477503,17,40,1,9
477504,18,33,3,9
477525,19,28,3,5
477530,20,22,1,4
477541,21,29,14,7
477542,23,13,1,3
477546,25,17,2,2
477547,26,13,3,4
477548,27,17,6,4
477550,28,32,1,0
477553,30,29,13,1
477560,31,21,5,0
477564,32,10,3,2
477567,33,23,3,2
477581,34,26,3,0
477584,35,31,14,1
477593,36,17,7,1
477597,37,37,17,4
477602,38,30,4,1
477604,39,24,11,8
477611,40,10,5,2
477614,41,28,0,7
477622,42,27,1,1
477634,43,34,17,10
477642,57,20,9,4
477644,67,39,11,3
477645,68,34,12,3
477647,0,17,3,2
477648,1,35,14,3
477649,2,12,1,0
477653,3,39,4,7
477658,4,28,10,0
477662,5,40,3,2
477665,6,34,5,8
477666,7,26,7,2
477669,8,24,8,0
477670,9,29,5,2
477671,10,14,1,1
477682,11,11,2,1
477688,12,38,6,2
477691,13,11,3,3
477696,14,24,10,2
477698,15,30,0,10
477700,16,14,3,0
477701,17,27,9,9
477707,18,14,6,2
477709,19,26,11,2
477710,20,39,13,6
477715,21,11,5,2
477716,23,29,9,3
477718,25,19,5,1
477720,26,33,8,7
477721,27,13,1,0
477722,28,11,3,2
477724,30,20,8,3
477725,31,24,7,8
477726,32,18,0,2
477730,33,18,8,4
477736,34,37,12,8
477739,35,17,7,2
477742,36,36,9,8
477752,37,20,2,6
477758,38,23,5,2
477760,39,24,6,7
477761,40,37,12,6
477765,41,26,0,8
477769,42,19,2,3
477771,43,27,1,5
477775,57,10,4,1
477776,67,30,2,9
477785,68,36,18,11
477795,0,10,4,2
477799,1,34,15,2
477801,2,12,2,4
477803,3,21,3,2
477804,4,38,17,9
477811,5,35,3,3
477812,6,17,7,4
477814,7,17,3,3
477819,8,21,4,7
477821,9,26,11,7
477824,10,39,1,12
477825,11,20,7,2
477828,12,27,4,9
477829,13,27,1,0
477831,14,14,0,3
477833,15,20,10,0
477838,16,36,16,3
477841,17,15,0,1
477842,18,25,3,7
477850,19,17,3,4
477859,20,36,2,4
477860,21,21,2,7
477872,23,25,1,0
477876,25,29,2,2
477877,26,12,5,2
477884,27,22,9,0
477885,28,19,9,4
477895,30,23,3,6
477898,31,31,11,9
477909,32,16,4,1
477913,33,30,14,7
477922,34,14,1,2
477924,35,33,6,6
477926,36,25,2,0
477939,37,35,11,0
477944,38,40,3,10
477946,39,21,7,2
477951,40,27,1,7
477956,41,34,7,0
477961,42,29,12,1
477970,43,36,16,9
477972,57,24,10,3
477974,67,19,9,6
477975,68,15,2,2
477981,0,17,3,2
477989,1,11,4,3
477996,2,13,6,3
477997,3,19,9,2
478001,4,22,9,4
478007,5,24,10,4
478021,6,35,15,7
478028,7,13,6,1
478042,8,34,9,7
478048,9,33,3,4
478051,10,37,18,5
478054,11,25,11,6
478056,12,15,4,5
478064,13,34,11,5
478065,14,20,8,6
478068,15,16,0,0
478076,16,32,12,4
478077,17,39,16,11
478084,18,24,12,5
478086,19,37,15,5
478087,20,34,16,7
478089,21,34,4,8
478092,23,19,3,0
478093,25,23,0,1
478095,26,18,1,1
478097,27,18,2,3
478105,28,12,1,0
478111,30,36,15,3
478112,31,34,14,6
478113,32,17,8,1
478120,33,24,11,5
478131,34,26,2,3
478133,35,21,0,2
478135,36,27,0,5
478141,37,20,8,0
478151,38,15,2,4
478159,39,35,14,6
478169,40,39,8,1
478171,41,23,11,6
478174,42,39,8,0
478175,43,27,1,8
478177,57,40,10,1
478183,67,20,0,0
478184,68,27,4,6
478186,0,18,0,6
478187,1,30,8,10
478189,2,38,12,6
478194,3,18,8,3
478199,4,33,14,10
478202,5,36,7,8
478210,6,25,7,5
478212,7,14,2,3
478221,8,20,9,4
478223,9,18,0,0
478224,10,14,2,2
478226,11,37,9,11
478230,12,30,12,7
478237,13,28,3,3
478243,14,16,4,2
478254,15,21,9,2
478257,16,29,1,5
478261,17,16,6,0
478266,18,18,6,3
478268,19,23,1,1
478269,20,26,8,3
478272,21,21,2,7
478289,23,31,14,7
478290,25,15,5,5
478294,26,37,1,0
478296,27,21,4,2
478302,28,28,6,8
478319,30,12,2,4
478321,31,28,11,5
478328,32,16,7,0
478330,33,36,3,0
478336,34,37,18,1
478337,35,37,15,9
478339,36,12,0,0
478340,37,30,11,8
478346,38,32,16,10
478349,39,39,10,7
478352,40,23,11,0
478355,41,14,2,2
478356,42,37,14,10
478367,43,17,1,5
478371,57,39,19,12
478372,67,19,6,6
478383,68,13,1,1
478387,0,11,3,2
478393,1,18,4,4
478398,2,24,7,8
478400,3,30,5,2
478403,4,23,4,4
478409,5,40,6,12
478410,6,17,0,3
478411,7,40,0,8
478416,8,20,1,4
478417,9,13,6,0
478418,10,15,3,3
478435,11,28,5,3
478436,12,26,3,7
478440,13,21,4,4
478441,14,23,3,7
478447,15,29,0,8
478450,16,36,18,0
478451,17,18,3,0
478452,18,27,0,6
478463,19,30,7,0
478469,20,29,1,6
478479,21,13,1,0
478485,23,21,6,4
478492,25,30,14,2
478494,26,32,6,4
478498,27,14,4,1
478500,28,11,1,1
478506,30,34,9,5
478511,31,17,1,3
478512,32,26,2,5
478519,33,34,2,9
478523,34,12,1,3
478531,35,33,14,2
478536,36,22,0,3
478542,37,23,8,7
478549,38,10,3,3
478550,39,27,10,7
478551,40,16,3,0
478554,41,34,6,5
478563,42,33,13,10
478572,43,13,4,0
478574,57,24,0,3
478576,67,13,4,2
478577,68,14,3,1
478578,0,31,12,10
478581,1,30,2,3
478583,2,20,2,6
478584,3,19,6,1
478587,4,23,4,2
478589,5,23,7,3
478594,6,36,18,7
478598,7,12,5,4
478600,8,14,6,0
478601,9,36,9,3
478608,10,20,5,3
478610,11,30,4,7
478618,12,18,4,5
478619,13,36,7,1
478624,14,38,11,0
478625,15,15,4,0
478632,16,32,3,6
478635,17,38,17,6
478637,18,38,17,7
478638,19,40,10,3
478640,20,28,1,8
478641,21,33,7,3
478643,23,25,7,1
478644,25,34,14,5
478654,26,14,6,4
478657,27,12,4,4
478660,28,35,1,1
478661,30,37,10,12
478665,31,27,8,7
478669,32,10,5,0
478674,33,26,8,2
478675,34,16,2,0
478682,35,39,9,0
478686,36,26,5,3
478689,37,20,8,1
478696,38,29,9,8
478697,39,36,0,1
478698,40,22,6,2
478705,41,34,6,7
478707,42,39,4,7
478709,43,39,11,10
478710,57,26,11,8
478714,67,16,0,0
478717,68,25,9,2
478729,0,32,16,9
478737,1,32,2,8
478749,2,35,15,5
478750,3,22,5,6
478751,4,39,8,1
478753,5,14,7,1
478754,6,10,4,3
478755,7,28,9,9
478756,8,18,3,2
478758,9,23,11,4
478759,10,37,9,6
478761,11,12,1,1
478762,12,19,3,1
478773,13,34,10,4
478776,14,21,9,7
478777,15,10,1,0
478779,16,30,3,7
478785,17,23,10,3
478787,18,33,9,2
478791,19,38,16,10
478803,20,32,5,10
478807,21,23,10,5
478808,23,32,16,5
478811,25,10,2,2
478815,26,38,13,0
478817,27,35,8,3
478820,28,34,8,2
478822,30,26,13,0
478823,31,26,5,5
478824,32,26,1,7
478830,33,32,15,5
478832,34,30,13,0
478833,35,39,6,6
478838,36,38,4,0
478839,37,10,3,1
478842,38,21,2,0
478844,39,29,3,1
478850,40,18,6,0
478862,41,38,12,6
478872,42,26,10,4
478875,43,37,4,5
478881,57,10,1,0
478882,67,12,2,4
478891,68,21,1,2
478894,0,25,8,6
478906,1,16,1,2
478907,2,27,4,5
478925,3,23,10,3
478946,4,40,15,11
478948,5,10,2,1
478951,6,40,8,0
478955,7,25,11,2
478957,8,11,2,1
478963,9,30,7,2
478966,10,25,8,2
478971,11,30,7,6
478978,12,34,0,5
478989,13,21,7,0
478991,14,17,5,0
478993,15,34,13,6
479004,16,26,2,8
479006,17,40,4,3
479009,18,10,1,3
479012,19,22,1,0
479014,20,38,2,5
479018,21,40,15,3
479020,23,20,7,4
479025,25,36,15,11
479026,26,11,4,1
479029,27,29,0,3
479040,28,18,5,4
479041,30,25,4,4
479046,31,21,3,6
479054,32,22,0,1
479055,33,19,6,1
479058,34,17,0,5
479061,35,25,11,7
479073,36,27,1,2
479084,37,26,5,4
479088,38,13,3,3
479089,39,30,11,6
479095,40,13,1,2
479102,41,29,4,8
479104,42,19,5,5
479107,43,14,2,2
479109,57,12,4,3
479116,67,17,1,1
479117,68,13,2,0
479127,0,21,2,7
479128,1,17,0,3
479133,2,24,4,3
479141,3,20,9,0
479143,4,32,10,7
479144,5,16,7,4
479146,6,34,0,7
479147,7,20,7,3
479149,8,16,7,2
479159,9,10,3,1
479161,10,32,9,4
479166,11,35,14,5
479170,12,13,5,4
479175,13,22,0,6
479178,14,18,6,1
479179,15,17,7,2
479181,16,10,5,3
479183,17,32,11,1
479184,18,25,10,5
479190,19,27,11,3
479195,20,37,6,9
479197,21,35,8,10
479203,23,35,3,11
479205,25,35,10,1
479210,26,18,3,3
479211,27,16,3,2
479213,28,34,10,5
479216,30,32,9,3
479218,31,40,0,11
479225,32,16,0,1
479227,33,28,14,4
479231,34,35,9,0
479232,35,18,1,1
479238,36,24,3,4
479239,37,15,2,1
479241,38,35,8,9
479242,39,33,12,11
479248,40,17,6,2
479249,41,26,0,6
479250,42,13,0,0
479257,43,22,11,7
479260,57,15,7,2
479270,67,28,9,9
479274,68,30,0,8
479294,0,40,0,13
479301,1,16,2,2
479303,2,21,4,5
479308,3,19,9,5
479318,4,18,1,3
479321,5,27,13,2
479323,6,19,3,3
479326,7,37,4,2
479332,8,20,3,6
479334,9,28,6,4
479336,10,28,9,2
479339,11,31,0,6
479340,12,35,7,1
479348,13,22,0,0
479353,14,20,9,2
479355,15,28,4,4
479357,16,19,5,3
479366,17,19,4,6
479373,18,30,3,1
479375,19,29,9,1
479376,20,34,9,2
479377,21,23,8,0
479378,23,39,8,8
479380,25,28,3,3
479386,26,23,6,6
479389,27,33,14,6
479391,28,19,2,4
479393,30,33,9,3
479399,31,37,10,8
479400,32,32,7,8
479401,33,21,1,0
479405,34,11,0,3
479412,35,25,4,2
479414,36,35,1,2
479416,37,40,12,10
479417,38,15,7,5
479418,39,10,1,2
479423,40,28,4,3
479438,41,31,6,4
479439,42,12,3,1
479440,43,24,8,3
479441,57,35,10,10
479444,67,14,6,1
479445,68,13,6,0
479447,0,20,7,2
479450,1,23,5,0
479459,2,28,14,6
479462,3,27,1,8
479466,4,39,14,1
479468,5,39,12,2
479475,6,24,11,5
479483,7,13,5,2
479485,8,10,1,1
479493,9,17,8,3
479496,10,25,12,4
479499,11,40,3,11
479501,12,17,6,0
479504,13,27,2,9
479506,14,40,18,11
479518,15,12,6,2
479520,16,17,2,4
479525,17,13,6,4
479531,18,18,3,6
479536,19,23,9,5
479546,20,19,0,4
479551,21,37,9,4
479553,23,30,2,10
479556,25,29,3,6
479564,26,19,2,4
479565,27,15,7,0
479566,28,38,12,10
479574,30,35,6,0
479575,31,38,11,1
479576,32,40,16,0
479581,33,15,5,3
479582,34,16,6,2
479583,35,27,9,7
479584,36,25,0,2
479594,37,31,2,2
479596,38,24,9,7
479599,39,36,0,12
479600,40,34,12,11
479605,41,12,0,1
479610,42,12,3,2
479613,43,29,2,4
479614,57,27,8,5
479618,67,21,9,5
479620,68,36,2,3
479621,0,27,3,2
479624,1,25,4,0
479628,2,24,2,4
479631,3,30,4,9
479632,4,19,9,3
479633,5,10,0,1
479634,6,23,1,2
479636,7,23,11,5
479640,8,22,11,5
479644,9,39,12,6
479646,10,24,4,8
479649,11,29,4,2
479656,12,37,10,11
479671,13,15,2,1
479673,14,12,3,3
479675,15,14,3,3
479676,16,23,4,0
479677,17,17,8,5
479683,18,11,5,3
479686,19,17,7,3
479687,20,19,0,1
479690,21,23,7,5
479691,23,15,1,0
479700,25,14,1,1
479703,26,38,3,5
479711,27,25,3,4
479712,28,15,0,3
479714,30,31,2,8
479715,31,19,6,3
479719,32,15,1,4
479720,33,40,3,3
479722,34,29,6,1
479734,35,10,1,3
479738,36,26,9,5
479739,37,34,5,5
479742,38,26,1,3
479745,39,19,9,2
479748,40,19,2,6
479753,41,26,5,1
479754,42,14,0,4
479759,43,31,12,4
479762,57,36,15,2
479764,67,26,9,0
479765,68,18,4,2
479770,0,39,0,12
479775,1,25,9,2
479780,2,20,7,1
479783,3,40,5,13
479790,4,26,5,8
479793,5,32,3,5
479794,6,39,5,8
479800,7,23,3,4
479806,8,34,4,10
479809,9,27,6,3
479810,10,16,5,0
479812,11,29,13,9
479813,12,23,9,6
479815,13,22,1,3
479817,14,39,16,13
479819,15,21,7,0
479824,16,20,3,6
479832,17,36,7,0
479837,18,17,4,3
479838,19,36,4,10
479846,20,35,4,3
479847,21,36,1,8
479848,23,21,1,4
479849,25,21,8,0
479854,26,18,4,2
479857,27,30,0,1
479866,28,10,0,0
479868,30,33,9,10
479882,31,20,10,2
479885,32,20,3,5
479900,33,34,5,4
479907,34,11,1,2
479909,35,15,7,2
479911,36,12,1,0
479915,37,24,10,6
479916,38,13,2,1
479919,39,19,6,0
479922,40,31,0,6
479926,41,30,1,4
479931,42,32,2,10
479936,43,31,1,0
479939,57,31,4,6
479941,67,38,10,8
479942,68,23,9,4
479943,0,29,13,3
479949,1,19,7,6
479953,2,23,8,6
479956,3,10,5,2
479968,4,31,7,7
479971,5,12,0,4
479973,6,37,16,7
479977,7,13,1,2
479979,8,16,0,4
479982,9,22,7,7
479989,10,20,10,0
479990,11,15,0,2
479991,12,30,0,0
480013,13,36,14,5
480019,14,38,7,0
480020,15,14,5,4
480034,16,14,1,0
480039,17,17,3,3
480040,18,13,2,1
480047,19,11,4,2
480051,20,29,9,1
480058,21,39,2,9
480060,23,34,1,5
480062,25,21,9,7
480063,26,34,15,11
480067,27,33,1,3
480068,28,17,4,2
480073,30,19,0,0
480074,31,32,1,1
480089,32,28,11,1
480090,33,29,10,3
480091,34,31,0,6
480092,35,37,12,2
480121,36,30,7,2
480125,37,27,13,5
480127,38,23,0,5
480130,39,35,12,3
480132,40,31,3,7
480145,41,33,5,8
480152,42,20,7,0
480166,43,26,5,4
480169,57,40,6,12
480170,67,22,5,2
480178,68,15,6,2
480179,0,38,5,6
480181,1,27,13,7
480183,2,30,7,8
480193,3,34,5,5
480196,4,13,1,0
480203,5,17,2,2
480204,6,38,14,9
480213,7,15,7,5
480217,8,28,13,6
480221,9,35,10,4
480223,10,24,5,3
480228,11,14,1,4
480230,12,10,3,1
480237,13,15,1,0
480241,14,32,6,7
480243,15,21,2,4
480250,16,21,1,6
480255,17,26,3,5
480258,18,27,1,0
480260,19,37,2,2
480269,20,39,15,9
480270,21,25,5,4
480277,23,19,3,1
480279,25,13,6,0
480286,26,27,2,8
480290,27,29,8,3
480291,28,15,1,5
480299,30,19,4,2
480301,31,10,1,0
480310,32,37,12,1
480314,33,21,5,3
480317,34,34,7,10
480319,35,16,6,3
480326,36,40,8,13
480331,37,29,3,6
480340,38,11,3,1
480345,39,35,11,11
480347,40,26,10,7
480350,41,13,4,0
480359,42,18,8,1
